0.001,0,6.26,-11.759733140235767,-2.1290157549083233,-12.13508028,-77.02183308
0.201,0,6.26,,,-12.13508028,-77.02183308
0.401,0,6.26,,,-12.13508028,-77.02183308
0.602,0,6.26,,,-12.13508028,-77.02183308
0.803,0,6.26,,,-12.13508028,-77.02183308
1.003,0,6.26,,,-12.13508028,-77.02183308
1.204,0,6.26,,,-12.13508028,-77.02183308
1.404,0,6.26,,,-12.13508028,-77.02183308
1.604,0,6.26,,,-12.13508028,-77.02183308
1.805,0,6.26,,,-12.13508028,-77.02183308
2.005,0,6.26,,,-12.13508028,-77.02183308
2.206,0,6.26,,,-12.13508028,-77.02183308
2.432,0,6.26,,,-12.13508028,-77.02183308
2.619,0,6.26,,,-12.13508028,-77.02183308
2.809,0,6.26,-11.759838131722063,-2.12856019474566,-12.1350803,-77.02183308
3.008,0,6.26,,,-12.1350803,-77.02183308
3.208,0,6.26,,,-12.1350803,-77.02183308
3.409,0,6.26,,,-12.1350803,-77.02183308
3.61,0,6.26,,,-12.1350803,-77.02183308
3.811,0,6.26,,,-12.1350803,-77.02183308
4.012,0,6.26,,,-12.1350803,-77.02183308
4.218,0,6.26,,,-12.1350803,-77.02183308
4.413,0,6.26,,,-12.1350803,-77.02183308
4.615,0,6.26,,,-12.1350803,-77.02183308
4.749,0,0,-11.761956796981394,-2.1290484769269824,-12.1350803,-77.0218331
4.813,0,6.26,,,-12.1350803,-77.0218331
5.014,0,6.26,,,-12.1350803,-77.0218331
5.213,0,6.26,,,-12.1350803,-77.0218331
5.414,0,6.26,,,-12.1350803,-77.0218331
5.614,0,6.26,,,-12.1350803,-77.0218331
5.815,0,6.26,,,-12.1350803,-77.0218331
6.017,0,6.26,,,-12.1350803,-77.0218331
6.216,0,6.26,,,-12.1350803,-77.0218331
6.417,0,6.26,,,-12.1350803,-77.0218331
6.617,0,6.26,,,-12.1350803,-77.0218331
6.818,0,6.26,,,-12.1350803,-77.0218331
7.018,0,6.26,,,-12.1350803,-77.0218331
7.219,0,6.26,,,-12.1350803,-77.0218331
7.419,0,6.26,,,-12.1350803,-77.0218331
7.62,0,6.26,,,-12.1350803,-77.0218331
7.82,0,6.26,,,-12.1350803,-77.0218331
