65.964,0,6.24,-0.7906865554396063,-0.940266146324575
66.165,0,6.24,,
66.365,0,6.24,,
66.566,0,6.24,,
66.765,0,6.24,,
66.813,0,0,-0.6611761471722275,-0.9068203419446945
66.966,0,6.24,,
67.166,0,6.24,,
67.367,0,6.24,,
67.567,0,6.24,,
67.768,0,6.24,,
67.805,0,0,-0.619123364565894,-0.8714608633890748
67.968,0,6.24,,
68.169,0,6.24,,
68.369,0.0532,6.24,,
68.57,0,6.24,,
68.771,0,6.24,,
68.807,0,0,-0.6375801707617939,-0.8881885763257742
68.971,0,6.24,,
69.172,0,6.24,,
69.373,0,6.24,,
69.573,0,6.24,,
69.774,0,6.24,,
69.822,0,0,-0.7003471278585494,-0.9304809048771858
69.976,0,6.24,,
70.175,0,6.24,,
70.375,0,6.24,,
70.576,0,6.24,,
70.78,0.0532,6.24,,
70.808,0,0,-0.8539204620756209,-1.0047356076538563
70.977,0.0532,6.24,,
71.178,0,6.24,,
71.381,0,6.24,,
71.579,0,6.24,,
71.779,0,6.24,,
71.979,0,6.24,-1.019418336218223,-1.0853367699310184
72.179,0,6.24,,
72.38,0,6.24,,
72.58,0,6.24,,
72.78,0.0532,6.24,,
72.817,0,0,-1.093461079057306,-1.1271092286333442
72.981,0,6.24,,
73.182,0.1064,6.24,,
73.382,0,6.24,,
73.583,0.1064,6.24,,
73.783,0,6.24,,
73.818,0,0,-1.424706053454429,-1.253345594741404
73.984,0.1064,6.24,,
74.185,0.1064,6.24,,
74.386,0.0532,6.24,,
74.586,0.0532,6.24,,
74.787,0.1596,6.24,,
74.811,0,0,-1.6003734089899808,-1.3091833088546991
74.987,0.266,6.24,,
75.187,0.3458,6.24,,
75.387,0.4522,6.24,,
75.588,0.4522,6.24,,
75.788,0.5586,6.24,,
75.829,0,0,-1.3818547774571925,-1.2698573721572757
75.99,0.5586,6.24,,
76.189,0.6118,6.24,,
76.391,0.5586,6.23,,
76.595,0.5586,6.24,,
76.794,0.5586,6.24,,
76.813,0,0,-0.9336992264725268,-1.1910419650375843
76.992,0.6118,6.25,,
77.192,0.6118,6.25,,
77.393,0.6118,6.24,,
77.593,0.6916,6.25,,
77.803,0.6118,6.26,,
77.82,0,0,-0.34136562957428396,-1.0504522118717432
77.994,0.5586,6.27,,
78.195,0.5586,6.27,,
78.395,0.6118,0,,
78.596,0.5586,0.01,,
78.996,0.5586,0.05,0.2507861515041441,-0.8945515947416425
79.197,0.5586,0.07,,
79.397,0.5586,0.09,,
79.598,0.5054,0.11,,
79.814,0.5054,0.12,,
79.819,0,0,0.7657304501626641,-0.7473288299515843
79.999,0.6118,0.14,,
80.203,0.6916,0.16,,
80.4,0.8512,0.19,,
80.6,1.0373999999999999,0.22,,
80.803,1.0373999999999999,0.24,,
80.83,0,0,1.3640094152651727,-0.5986518934369087
81.001,0.9044,0.27,,
81.202,0.9576,0.29,,
81.402,0.9576,0.32,,
81.603,1.0373999999999999,0.34,,
81.805,1.0906,0.35000000000000003,,
81.827,0,0,2.088086398784071,-0.41978346463292837
82.004,1.0906,0.37,,
82.204,1.1438,0.37,,
82.405,1.1438,0.37,,
82.605,1.0906,0.37,,
82.811,1.0373999999999999,0.36,,
82.812,0,0,3.0536441071890295,-0.2092507341876626
83.006,1.0906,0.35000000000000003,,
83.207,1.0373999999999999,0.35000000000000003,,
83.408,0.9576,0.34,,
83.608,1.0373999999999999,0.32,,
83.814,0.9576,0.29,,
83.82,0,0,4.124396173283458,-0.00014202669262886047
84.01,0.8512,0.27,,
84.211,0.8512,0.25,,
84.411,0.7979999999999999,0.23,,
84.612,0.8512,0.21,,
84.816,0.7979999999999999,0.19,,
85.013,0.8512,0.17,5.006705348612741,0.19888150785118341
85.214,0.7979999999999999,0.15,,
85.414,0.8512,0.13,,
85.615,0.8512,0.11,,
85.82,0.7979999999999999,0.09,,
85.822,0,0,5.77789348247461,0.4008420668542385
86.015,0.7979999999999999,0.07,,
86.416,0.8512,0.03,,
86.616,0.8512,0.01,,
86.82,0.9044,0,,
86.821,0,0,6.610226633492857,0.6279293075203896
87.017,0.9044,6.27,,
87.218,0.9044,6.25,,
87.418,0.9576,6.23,,
87.621,0.9044,6.22,,
87.823,0.9044,6.2,7.43038212810643,0.8546090042218566
88.019,0.8512,6.19,,
88.22,0.9044,6.18,,
88.421,0.9044,6.17,,
88.622,0.9576,6.17,,
88.824,1.0373999999999999,6.17,,
88.829,0,0,8.05020392802544,1.0550293242558837
89.023,1.0373999999999999,6.17,,
89.223,1.0373999999999999,6.16,,
89.423,1.0373999999999999,6.16,,
89.625,0.9044,6.15,,
89.825,0.9576,6.15,8.804189529269934,1.259022869169712
90.025,0.8512,6.15,,
90.226,0.8512,6.15,,
90.426,0.8512,6.15,,
90.626,0.9044,6.15,,
90.827,0.9044,6.15,9.720282762311399,1.4615152478218079
91.027,0.9576,6.14,,
91.228,0.9044,6.15,,
91.428,0.9044,6.14,,
91.629,0.9044,6.14,,
91.829,0.9044,6.14,10.46571856061928,1.6251567797735333
92.03,0.9044,6.15,,
92.23,0.9044,6.16,,
92.431,0.9576,6.16,,
92.631,0.9576,6.15,,
92.833,0.9044,6.16,11.1473844491411,1.7750611416995525
93.032,0.9044,6.15,,
93.233,0.8512,6.16,,
93.433,0.7979999999999999,6.16,,
93.634,0.7447999999999999,6.16,,
93.835,0.7979999999999999,6.16,11.872563572833315,1.9491472076624632
94.035,0.7447999999999999,6.16,,
94.236,0.7447999999999999,6.16,,
94.436,0.7979999999999999,6.16,,
94.637,0.7979999999999999,6.16,,
94.838,0.7979999999999999,6.17,12.615222530206665,2.1006345115602016
95.238,0.7447999999999999,6.17,,
95.441,0.7979999999999999,6.18,,
95.639,0.7447999999999999,6.18,,
95.84,0.7979999999999999,6.18,13.244823624612764,2.239259587600827
96.041,0.7979999999999999,6.19,,
96.241,0.9044,6.2,,
96.443,0.9044,6.2,,
96.642,1.0373999999999999,6.21,,
96.846,1.0373999999999999,6.21,13.841152257053182,2.3383116722106934
97.042,1.0373999999999999,6.21,,
97.243,0.9576,6.22,,
97.443,0.9576,6.23,,
97.644,0.9576,6.24,,
97.845,1.0373999999999999,6.25,14.478022317634895,2.4308747900649905
98.045,1.0906,6.25,,
98.245,1.0373999999999999,6.25,,
98.446,1.0373999999999999,6.25,,
98.647,0.9576,6.26,,
98.852,1.0373999999999999,6.26,15.146820427849889,2.5252789659425616
99.048,1.0373999999999999,6.26,,
99.247,0.9576,6.27,,
99.449,1.0373999999999999,6.27,,
99.649,1.0373999999999999,6.27,,
99.85,0.9576,6.27,15.922772312536836,2.6726852003484964
100.05,0.9576,6.28,,
100.251,1.0373999999999999,6.28,,
100.451,1.0373999999999999,6.27,,
100.651,1.0906,6.28,,
100.852,1.0906,0,16.84408135456033,2.8622275022789836
101.052,1.0373999999999999,0,,
101.253,1.1438,0,,
101.453,1.0373999999999999,6.28,,
101.654,1.1438,6.27,,
101.854,1.0373999999999999,6.27,17.645680320914835,3.0484091751277447
102.055,1.0373999999999999,6.27,,
102.255,1.0373999999999999,6.27,,
102.456,1.0373999999999999,6.27,,
102.656,0.9576,6.27,,
102.857,0.9576,6.26,18.366689432645217,3.201864336617291
103.058,0.9044,6.26,,
103.259,0.8512,6.25,,
103.458,0.9044,6.26,,
103.66,0.8512,6.26,,
103.86,0.8512,6.27,19.254772883374244,3.3758333632722497
104.06,0.9576,6.27,,
104.26,0.9044,6.27,,
104.461,1.0373999999999999,6.27,,
104.661,1.0373999999999999,6.27,,
104.862,0.9576,6.28,20.2254035260994,3.554673722013831
105.062,0.9576,0,,
105.264,0.9576,0,,
105.463,1.0373999999999999,0.01,,
105.664,1.0373999999999999,0.01,,
105.864,1.0373999999999999,0.01,21.226096646860242,3.728928158991039
106.065,1.0906,0.01,,
106.265,1.0373999999999999,0.01,,
106.466,1.0373999999999999,0.02,,
106.666,1.0373999999999999,0.02,,
106.867,1.0373999999999999,0.02,22.102996092522517,3.8691348992288113
107.068,1.0373999999999999,0.02,,
107.269,1.0906,0.02,,
107.47,1.0906,0.02,,
107.67,1.0906,0.02,,
107.87,1.0373999999999999,0.02,22.95831705117598,4.020680866204202
108.071,1.0373999999999999,0.02,,
108.271,1.0906,0.01,,
108.472,1.0373999999999999,0,,
108.672,1.0373999999999999,0,,
108.873,1.0373999999999999,0,23.921007314696908,4.200090719386935
109.074,1.0373999999999999,6.27,,
109.274,0.9576,6.27,,
109.475,0.9576,6.26,,
109.675,0.9576,6.26,,
109.876,0.9576,6.26,24.79765736591071,4.3752637496218085
110.076,1.0373999999999999,6.25,,
110.277,1.0373999999999999,6.25,,
110.477,1.0373999999999999,6.24,,
110.678,1.0906,6.24,,
110.877,1.0373999999999999,6.24,25.656428127083927,4.531203486025333
111.078,1.0906,6.24,,
111.278,1.0906,6.24,,
111.479,1.0906,6.24,,
111.679,1.1438,6.25,,
111.88,1.1438,6.25,26.650746387196705,4.694394256919622
112.081,1.1969999999999998,6.26,,
112.281,1.0906,6.27,,
112.482,1.0906,0,,
112.685,1.0906,0.01,,
112.817,0,0,27.606703714933246,4.869134490378201
112.883,1.1969999999999998,0.02,,
113.084,1.1969999999999998,0.03,,
113.284,1.2502,0.03,,
113.485,1.1438,0.03,,
113.685,1.1438,0.03,,
113.886,1.0906,0.03,28.556929386220872,5.063903748057783
114.086,1.1438,0.03,,
114.287,1.1438,0.03,,
114.486,1.1438,0.03,,
114.687,1.1438,0.03,,
114.887,1.0906,0.03,29.592225879896432,5.281637787818909
115.088,0.9576,0.03,,
115.288,0.9044,0.03,,
115.489,0.9044,0.03,,
115.69,0.7979999999999999,0.02,,
115.891,0.8512,0.02,30.509522238979116,5.449867194518447
116.091,0.7979999999999999,0.02,,
116.292,0.9044,0.02,,
116.492,0.9044,0.02,,
116.693,0.9044,0.02,,
