0,0,0,0.04027339117601514,0.01887706946581602,-12.13553303,-77.02196168
0.006,0,0,0.04086024989373982,0.021171302534639835,-12.13553312,-77.02196167
0.01,0,0,0.042716428404673934,0.02279852144420147,-12.13553317,-77.02196165
0.169,0,0,0.4325219886377454,-0.037294503301382065,-12.13552692,-77.02195828
0.369,0,0,,,-12.13552692,-77.02195828
0.57,0,0,,,-12.13552692,-77.02195828
0.77,0,0,,,-12.13552692,-77.02195828
0.97,0,0,,,-12.13552692,-77.02195828
1.171,0,0,0.4282321643549949,-0.03804326802492142,-12.13552693,-77.02195832
1.371,0,0,,,-12.13552693,-77.02195832
1.571,0,0,,,-12.13552693,-77.02195832
1.772,0,0,,,-12.13552693,-77.02195832
1.972,0,0,,,-12.13552693,-77.02195832
2.07,0,0,0.4269103463739157,-0.03714846633374691,-12.13552698,-77.02195833
2.173,0,0,,,-12.13552698,-77.02195833
2.373,0,0,,,-12.13552698,-77.02195833
2.574,0,0,,,-12.13552698,-77.02195833
2.774,0,0,,,-12.13552698,-77.02195833
3.005,0,0,,,-12.13552698,-77.02195833
3.185,0,0,,,-12.13552698,-77.02195833
3.197,0,0,0.4224630310200155,-0.03721386659890413,-12.13552702,-77.02195837
3.392,0,0,,,-12.13552702,-77.02195837
3.582,0,0,,,-12.13552702,-77.02195837
3.777,0,0,,,-12.13552702,-77.02195837
3.982,0,0,,,-12.13552702,-77.02195837
4.178,0,0,0.4170088788960129,-0.03775119502097368,-12.13552705,-77.02195842
4.378,0,0,,,-12.13552705,-77.02195842
4.579,0,0,,,-12.13552705,-77.02195842
4.779,0,0,,,-12.13552705,-77.02195842
4.979,0,0,,,-12.13552705,-77.02195842
5.184,0,0,0.41372588905505836,-0.03802803345024586,-12.13552707,-77.02195845
5.38,0,0,,,-12.13552707,-77.02195845
5.58,0,0,,,-12.13552707,-77.02195845
5.781,0,0,,,-12.13552707,-77.02195845
5.981,0,0,,,-12.13552707,-77.02195845
6.182,0,0,0.408271738095209,-0.03856536187231541,-12.1355271,-77.0219585
6.382,0,0,,,-12.1355271,-77.0219585
6.585,0,0,,,-12.1355271,-77.0219585
6.783,0,0,,,-12.1355271,-77.0219585
6.984,0,0,,,-12.1355271,-77.0219585
7.188,0,0,0.40271259285509586,-0.03864711243659258,-12.13552715,-77.02195855
7.385,0,0,,,-12.13552715,-77.02195855
7.59,0,0,,,-12.13552715,-77.02195855
7.786,0,0,,,-12.13552715,-77.02195855
7.989,0,0,,,-12.13552715,-77.02195855
8.073,0,0,0.3950347837526351,-0.03921714052557945,-12.1355272,-77.02195862
8.187,0,0,,,-12.1355272,-77.02195862
8.387,0,0,,,-12.1355272,-77.02195862
8.588,0,0,,,-12.1355272,-77.02195862
8.788,0,0,,,-12.1355272,-77.02195862
8.989,0,0,,,-12.1355272,-77.02195862
9.073,0,0,0.38841630704700947,-0.039543029852211475,-12.13552725,-77.02195868
9.189,0,0,,,-12.13552725,-77.02195868
9.389,0,0,,,-12.13552725,-77.02195868
9.59,0,0,,,-12.13552725,-77.02195868
9.791,0,0,,,-12.13552725,-77.02195868
9.991,0,0,,,-12.13552725,-77.02195868
10.072,0,0,0.3807384979445487,-0.040113057009875774,-12.1355273,-77.02195875
10.191,0,0,,,-12.1355273,-77.02195875
10.41,0,0,,,-12.1355273,-77.02195875
10.593,0,0,,,-12.1355273,-77.02195875
10.793,0,0,,,-12.1355273,-77.02195875
10.994,0,0,,,-12.1355273,-77.02195875
11.194,0,0,0.37321818131022155,-0.04136645048856735,-12.13552732,-77.02195882
11.395,0,0,,,-12.13552732,-77.02195882
11.594,0,0,,,-12.13552732,-77.02195882
11.798,0,0,,,-12.13552732,-77.02195882
11.996,0,0,,,-12.13552732,-77.02195882
12.198,0,0,0.36786902183666825,-0.04235935490578413,-12.13552733,-77.02195887
12.396,0,0,,,-12.13552733,-77.02195887
12.597,0,0,,,-12.13552733,-77.02195887
12.797,0,0,,,-12.13552733,-77.02195887
12.998,0,0,,,-12.13552733,-77.02195887
