timestamp,ext,canid,dlc,rtr,data
1688572208447,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572208448,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572208448,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572208457,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572208458,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572208587,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572208587,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572208592,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572208727,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572208727,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572208792,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572208867,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572208867,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572208868,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572208868,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572208991,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572209007,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572209007,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572209011,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572209011,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572209011,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572209012,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572209147,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572209147,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572209192,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572209286,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572209287,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572209392,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572209427,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572209429,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572209429,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572209566,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572209567,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572209567,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572209574,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572209593,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572209707,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572209707,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572209799,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572209847,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572209847,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572209848,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572209848,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572209987,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572209987,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572209991,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572209991,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572209995,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572210127,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572210127,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572210131,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572210194,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572210266,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572210267,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572210267,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572210272,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572210395,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572210407,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572210407,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572210547,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572210547,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572210551,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572210595,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572210687,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572210687,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572210688,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572210692,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572210798,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572210827,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572210829,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572210829,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572210829,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572210829,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572210835,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572210967,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572210967,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572210971,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572210971,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572210997,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572211107,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572211110,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572211111,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572211111,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572211111,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572211112,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572211198,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572211247,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572211247,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572211248,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572211248,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572211254,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572211387,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572211387,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572211398,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572211527,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572211528,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572211528,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572211529,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572211599,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572211667,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572211667,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572211668,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572211676,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572211677,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572211803,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572211808,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572211809,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572211809,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572211810,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572211947,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572211948,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572211949,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572211949,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572211950,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572212000,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572212087,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572212088,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572212088,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572212089,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572212200,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572212227,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572212228,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572212232,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572212232,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572212232,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572212367,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572212368,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572212372,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572212401,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572212507,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572212508,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572212508,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572212509,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572212509,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572212601,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572212647,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572212647,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572212787,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572212787,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572212791,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572212791,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572212819,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572212928,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572212930,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572212930,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572213002,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572213067,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572213067,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572213071,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572213071,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572213203,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572213207,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572213207,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572213210,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572213347,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572213347,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572213351,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572213351,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572213351,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572213403,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572213487,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572213487,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572213604,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572213627,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572213627,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572213630,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572213631,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572213637,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572213637,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572213767,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572213768,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572213808,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572213907,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572213908,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572213908,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572214006,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572214047,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572214047,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572214050,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572214050,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572214187,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572214187,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572214206,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572214327,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572214327,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572214330,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572214331,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572214407,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572214467,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572214469,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572214469,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572214607,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572214608,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572214808,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572214887,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572215008,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572215031,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572215032,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572215032,false,4,8,false,"[0,17,0,0,0,0,0,0]"

1688572215167,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572215168,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572215168,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572215209,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572215307,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572215308,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572215308,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572215309,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572215410,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572215447,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572215448,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572215587,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572215588,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572215592,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572215592,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572215592,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572215593,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572215611,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572215727,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572215728,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572215731,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572215811,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572215867,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572216007,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572216008,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572216008,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572216012,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572216147,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572216149,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572216149,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572216212,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572216287,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572216413,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572216427,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572216428,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572216430,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572216431,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572216431,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572216567,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572216568,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572216570,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572216613,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572216707,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572216709,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572216710,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572216814,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572216847,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572216987,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572216988,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572217019,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572217127,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572217128,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572217129,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572217129,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572217215,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572217267,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572217270,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572217270,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572217415,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572217547,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572217548,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572217616,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572217688,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572217688,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572217817,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572217828,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572217830,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572217831,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572217831,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572217831,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572217968,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572217968,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572217971,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572217971,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572217971,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572218018,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572218108,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218109,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572218109,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218114,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572218114,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218115,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572218115,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218115,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572218218,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572218248,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572218248,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218251,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572218251,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572218252,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218252,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572218388,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572218389,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572218392,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218392,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572218392,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572218419,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572218528,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218528,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572218529,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218534,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572218534,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218534,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572218534,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218535,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572218619,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572218668,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218668,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572218673,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572218673,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572218673,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572218673,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572218809,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572218809,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572218809,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572218810,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572218825,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572218948,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572218948,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572218952,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572219021,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572219088,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572219088,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572219090,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572219090,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572219221,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572219228,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572219230,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572219230,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572219230,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572219368,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572219369,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572219372,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572219422,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572219511,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572219511,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572219511,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572219622,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572219648,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572219650,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572219650,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572219650,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572219650,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572219650,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572219788,false,4,8,false,"[0,16,0,0,0,0,0,0]"

1688572219824,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572219928,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572219930,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572219930,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572219930,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572220023,false,259,8,false,"[0,0,0,0,0,0,0,1]"

1688572220068,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572220070,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688572220070,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572220070,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688572220208,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688572220209,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688572220211,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688572220212,false,11,8,false,"[0,0,0,0,0,0,0,0]"

