0,5.585999999999999,0,,
0.103,4.9475999999999996,0,,
0.211,4.4954,0,,
0.276,0,0,16.424580486724153,3.1259085843339562
0.32,4.4954,0,,
0.428,5.718999999999999,0,,
0.537,7.3416,0,,
0.649,8.3258,0,,
0.759,8.831199999999999,0,,
0.868,8.9376,0,,
0.979,8.9376,0,,
1.088,8.8844,0,,
1.2,8.831199999999999,0,,
1.279,0,0,23.319523227168247,4.369046048261225
1.309,8.777999999999999,0,,
1.421,8.7248,0,,
1.531,8.777999999999999,0,,
1.641,8.777999999999999,0,,
1.75,8.831199999999999,0,,
1.86,8.777999999999999,0,,
1.969,8.7248,0,,
2.077,8.777999999999999,0,,
2.187,8.777999999999999,0,,
2.282,0,0,30.255765011999756,5.432997286319733
2.298,8.831199999999999,0,,
2.407,8.777999999999999,0,,
2.517,8.7248,0,,
2.627,8.777999999999999,0,,
2.738,8.777999999999999,0,,
2.848,8.831199999999999,0,,
2.958,8.777999999999999,0,,
3.066,8.777999999999999,0,,
3.177,8.7248,0,,
3.285,8.777999999999999,0,,
3.287,0,0,34.2887125427369,6.110882158391178
3.395,8.777999999999999,0,,
3.505,8.831199999999999,0,,
3.615,8.777999999999999,0,,
3.722,8.777999999999999,0,,
3.834,8.7248,0,,
3.946,8.4322,0,,
4.056,7.9002,0,,
4.166,7.5012,0,,
4.279,6.9159999999999995,0,,
4.298,0,0,42.4966737346258,7.499403993599117
4.386,6.357399999999999,0,,
4.496,5.6658,0,,
4.606,5.0274,0,,
4.718,4.388999999999999,0,,
4.828,3.8569999999999998,0,,
4.937,3.2718,0,,
5.046,2.7132,0,,
5.159,2.2876,0,,
5.268,1.7289999999999999,0,,
5.299,0,0,47.58604073873721,8.137712258845568
5.376,1.3299999999999998,0,,
5.486,0.8512,0,,
5.596,0.39899999999999997,0,,
5.704,3.6974,0,,
5.812,6.9958,0,,
5.924,8.379,0,,
6.036,8.8844,0,,
6.145,8.831199999999999,0,,
6.255,8.7248,0,,
6.307,0,0,54.04950131685473,9.327055118978024
6.366,8.777999999999999,0,,
6.475,8.7248,0,,
6.585,8.777999999999999,0,,
6.697,8.777999999999999,0,,
6.804,8.777999999999999,0,,
6.914,8.831199999999999,0,,
7.024,8.777999999999999,0,,
7.132,8.777999999999999,0,,
7.238,8.777999999999999,0,,
7.303,0,0,59.821668962715194,10.248555784113705
7.351,8.4322,0,,
7.459,7.6076,0,,
7.572,6.756399999999999,0,,
7.686,6.117999999999999,0,,
7.796,5.3732,0,,
7.903,4.787999999999999,0,,
8.014,4.1495999999999995,0,,
8.124,3.9101999999999997,0,,
8.234,4.7348,0,,
8.314,0,0,63.6186643068213,10.651915651746094
8.346,6.7032,0,,
8.452,8.0864,0,,
8.561,8.3258,0,,
8.67,7.7406,0,,
8.78,6.9159999999999995,0,,
8.888,6.224399999999999,0,,
8.999,5.5328,0,,
9.106,5.0274,0,,
9.216,4.8412,0,,
9.328,5.4796,0,,
9.329,0,0,70.53425075300038,11.805514049716294
9.437,6.9958,0,,
9.549,8.246,0,,
9.662,8.777999999999999,0,,
9.772,8.6716,0,,
9.881,7.9002,0,,
9.99,7.0489999999999995,0,,
10.101,6.2776,0,,
10.211,5.5328,0,,
10.319,5.0806,0,,
10.335,0,0,77.97680311766453,13.269290282391012
10.429,4.8412,0,,
10.538,5.4796,0,,
10.649,6.9159999999999995,0,,
10.758,8.6716,0,,
10.869,8.9376,0,,
10.978,8.9376,0,,
11.09,8.9376,0,,
11.199,8.831199999999999,0,,
11.311,8.6716,0,,
11.342,0,0,85.55702479509637,14.135769694112241
11.421,8.0864,0,,
11.532,7.2618,0,,
11.644,6.4638,0,,
11.754,5.7722,0,,
11.866,5.2402,0,,
11.978,4.9475999999999996,0,,
12.086,5.319999999999999,0,,
12.196,6.6499999999999995,0,,
12.306,7.9799999999999995,0,,
12.355,0,0,94.16364443884231,15.742061629891396
12.417,8.5918,0,,
12.526,8.8844,0,,
12.636,8.7248,0,,
12.746,8.033199999999999,0,,
12.856,7.2086,0,,
12.965,6.4638,0,,
13.073,5.6658,0,,
13.183,5.1338,0,,
13.291,4.4422,0,,
13.358,0,0,101.23506072419696,16.868711947463453
14.37,0,0,102.5618480113335,16.954359589144588
15.38,0,0,110.62084779376164,18.340101301670074
16.386,0,0,116.5557271714788,19.204810863360763
17.398,0,0,133.71637421264313,21.99651037249714
18.412,0,0,142.66218808153644,23.42944714706391
19.425,0,0,150.60664966283366,24.663040972314775
20.427,0,0,155.0933229252696,25.319791715592146
