timestamp,ext,canid,dlc,rtr,data
1688516670440,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516670576,false,1,8,false,"[96,234,0,0,0,0,0,0]"

1688516670577,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516670580,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516670580,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516670716,false,1,8,false,"[96,234,0,0,0,0,0,0]"

1688516670716,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516670719,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516670720,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516670860,false,1,8,false,"[96,234,0,0,0,0,0,0]"

1688516670860,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516670861,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516670861,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516670898,false,1,8,false,"[96,234,0,0,2,0,0,0]"

1688516670996,false,1,8,false,"[96,234,0,0,2,0,0,0]"

1688516670996,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516670997,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516671002,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516671052,false,1,8,false,"[96,234,0,0,0,0,0,0]"

1688516671136,false,1,8,false,"[96,234,0,0,0,0,0,0]"

1688516671138,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516671139,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516671139,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516671276,false,1,8,false,"[96,234,0,0,0,0,0,0]"

1688516671276,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516671280,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516671280,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516671388,false,1,8,false,"[10,0,0,0,8,0,0,0]"

1688516671416,false,1,8,false,"[10,0,0,0,8,0,0,0]"

1688516671416,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516671417,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516671422,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516671528,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516671556,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516671557,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516671560,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516671560,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516671696,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516671696,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516671699,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516671700,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516671836,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516671837,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516671837,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516671842,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516671976,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516671976,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516671979,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516671980,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516672116,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516672116,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516672119,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516672119,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516672256,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516672256,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516672259,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516672259,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516672396,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516672396,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516672399,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516672399,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516672536,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516672536,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516672539,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516672539,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516672676,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516672677,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516672678,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516672678,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516672816,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516672816,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516672819,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516672819,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516672956,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516672956,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516672982,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516672982,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516673083,false,1,8,false,"[1,0,0,0,8,0,0,0]"

1688516673096,false,1,8,false,"[1,0,0,0,8,0,0,0]"

1688516673097,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516673098,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516673098,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516673236,false,1,8,false,"[1,0,0,0,8,0,0,0]"

1688516673236,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516673239,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516673239,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516673250,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688516673376,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688516673376,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516673379,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516673379,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516673516,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688516673516,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516673519,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516673519,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516673656,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688516673656,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516673659,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516673659,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516673796,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688516673798,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516673798,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516673798,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516673936,false,1,8,false,"[1,0,0,0,0,0,0,0]"

1688516673936,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516673937,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516673941,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516673964,false,1,8,false,"[10,0,0,0,0,4,0,0]"

1688516674076,false,1,8,false,"[10,0,0,0,0,4,0,0]"

1688516674077,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516674080,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516674080,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516674118,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516674216,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516674217,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516674225,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516674225,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516674356,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516674357,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516674357,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516674361,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516674496,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516674497,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516674500,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516674500,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516674636,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516674636,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516674637,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516674641,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516674776,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516674777,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516674777,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516674782,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516674888,false,1,8,false,"[10,0,0,0,0,16,0,0]"

1688516674916,false,1,8,false,"[10,0,0,0,0,16,0,0]"

1688516674917,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516674917,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516674917,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516675000,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516675056,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516675057,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516675057,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516675057,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516675196,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516675197,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516675199,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516675200,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516675336,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516675337,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516675337,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516675338,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516675476,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516675477,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516675477,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516675480,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516675616,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516675616,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516675619,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516675619,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516675756,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516675756,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516675759,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516675759,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516675840,false,1,8,false,"[10,0,0,0,0,16,0,0]"

1688516675896,false,1,8,false,"[10,0,0,0,0,16,0,0]"

1688516675896,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516675899,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516675899,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516675994,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516676036,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516676036,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516676039,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516676039,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516676176,false,1,8,false,"[10,0,0,0,0,0,0,0]"

1688516676177,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516676180,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516676180,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516676190,false,1,8,false,"[96,234,0,0,0,4,0,0]"

1688516676316,false,1,8,false,"[96,234,0,0,0,4,0,0]"

1688516676316,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516676319,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516676320,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516676344,false,1,8,false,"[96,234,0,0,0,0,0,0]"

1688516676456,false,1,8,false,"[96,234,0,0,0,0,0,0]"

1688516676456,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516676459,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516676460,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516676596,false,1,8,false,"[96,234,0,0,0,0,0,0]"

1688516676597,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516676597,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516676601,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516676736,false,1,8,false,"[96,234,0,0,0,0,0,0]"

1688516676737,false,2,8,false,"[0,0,0,0,0,0,0,1]"

1688516676739,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516676740,false,11,8,false,"[0,0,0,0,0,0,0,0]"

1688516676876,false,1,8,false,"[96,234,0,0,0,0,0,0]"

1688516676878,false,2,8,false,"[128,0,0,0,0,0,0,1]"

1688516676878,false,10,8,false,"[0,0,0,0,0,0,0,0]"

1688516676878,false,11,8,false,"[0,0,0,0,0,0,0,0]"

