0,0,0,4.339277704479173,0.6697211172431707
0.202,0,0,,
0.406,0,0,,
0.606,0,0,,
0.815,0,0,4.335994713474065,0.6694442797452211
1.004,0,0,,
1.204,0,0,,
1.407,0,0,,
1.605,0,0,,
1.85,0,0,,
1.909,0,0,4.331599893979728,0.6691510928794742
2.011,0,0,,
2.207,0,0,,
2.409,0,0,,
2.608,0,0,,
2.823,0,0,,
2.825,0,0,4.328421900048852,0.6684186793863773
3.011,0,0,,
3.209,0,0,,
3.41,0,0,,
3.613,0,0,,
3.816,0,0,4.32503391476348,0.6685974206775427
4.014,0,0,,
4.216,0,0,,
4.413,0,0,,
4.614,0,0,,
4.824,0,0,4.320744090713561,0.6678486578166485
5.015,0,0,,
5.215,0,0,,
5.416,0,0,,
5.619,0,0,,
5.817,0,0,4.320796587737277,0.667620868422091
6.017,0,0,,
6.221,0,0,,
6.418,0.0532,0,,
6.619,0.0532,0,,
6.821,0.0532,0,4.317566093988717,0.6671162433922291
7.02,0.0532,0,,
7.221,0,0,,
7.422,0.0532,0,,
7.623,0.0532,0,,
7.825,0,0,4.314283104380593,0.666839406825602
8.023,0.0532,0,,
8.224,0,0,,
8.425,0,0,,
8.627,0,0,,
8.825,0,0,4.31205944577232,0.6668067080900073
9.026,0.0532,0,,
9.229,0,0,,
9.428,0,0,,
9.627,0,0,,
9.828,0,0,4.309888284653425,0.6665462218225002
10.029,0,0,,
10.23,0,0,,
10.43,0,0,,
10.631,0,0,,
10.831,0,0,4.309783290140331,0.6670017996802926
11.032,0,0,,
11.234,0,0,,
11.433,0,0,,
11.633,0,0,,
11.836,0,0,,
12.034,0,0,,
12.235,0,0,,
12.436,0,0,,
12.636,0,0,,
12.836,0,0,4.308618964627385,0.6672132387757301
13.041,0,0,,
13.238,0,0,,
13.439,0,0,,
13.639,0,0,,
13.843,0,0,,
14.042,0,0,,
14.241,0,0,,
14.441,0,0,,
14.643,0,0,,
14.844,0,0,,
15.043,0,0,,
15.243,0,0,,
15.444,0,0,,
15.644,0,0,,
15.848,0,0,4.3065003007650375,0.666724962182343
16.045,0,0,,
16.247,0,0,,
16.447,0,0,,
16.65,0,0,,
16.848,0,0,4.306605294812471,0.6662693852558732
17.049,0,0,,
17.249,0,0,,
17.45,0,0,,
